p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
AMEX60DDU001027152.1	5.27130424800205e-11	-0.264176824994886	0	0.222	5.22333537934523e-06	AMEX60DDU001027152.1	AEC
AMEX60DD301021930.4	5.30454592007622e-11	-0.335819413654611	0.58	0.609	5.25627455220353e-06	AMEX60DD301021930.4	AEC
LOC115077192	6.09180034246227e-11	-0.270198455709084	0	0.221	6.03636495934586e-06	LOC115077192	AEC
AMEX60DD201033627.7	6.24413522965855e-11	0.323235246758112	0.739	0.462	6.18731359906866e-06	AMEX60DD201033627.7	AER
RNASEL.2	6.93403972131613e-11	-0.376925450744559	0.146	0.367	6.87093995985215e-06	RNASEL.2	AEC
LOC115481826	7.37355764014706e-11	-0.43311320343478	0.261	0.452	7.30645826562172e-06	LOC115481826	AEC
AMEX60DDU001014530.1	9.17088798945878e-11	-0.268221502557353	0.019	0.245	9.0874329087547e-06	AMEX60DDU001014530.1	AEC
SLC7A8	1.31483933114614e-10	-0.418669907798091	0.108	0.336	1.30287429323271e-05	SLC7A8	AEC
PRORSD1P	1.44216779593258e-10	-0.251190462306548	0	0.214	1.42904406898959e-05	PRORSD1P	AEC
AMEX60DDU001033691.1	1.78593977221064e-10	-0.263979962665551	0	0.212	1.76968772028353e-05	AMEX60DDU001033691.1	AEC
REEP4	1.90724542569854e-10	-0.359159437347102	0.42	0.53	1.88988949232468e-05	REEP4	AEC
HIGD1A	1.96089120402033e-10	-0.357594435672638	0.306	0.462	1.94304709406375e-05	HIGD1A	AEC
LOC111946802.16	2.21021166908073e-10	-0.293810799009253	0	0.21	2.1900987428921e-05	LOC111946802.16	AEC
ATP1B1	2.67899209344764e-10	-0.341168411324583	0.497	0.571	2.65461326539727e-05	ATP1B1	AEC
AMEX60DDU001002710.10	3.14835653126489e-10	-0.259350287593361	0	0.207	3.11970648683038e-05	AMEX60DDU001002710.10	AEC
RTL1.47	3.62514276660007e-10	-0.259753580737366	0	0.206	3.59215396742401e-05	RTL1.47	AEC
ADH1B.1	3.72625828796017e-10	-0.328131309154153	0.096	0.313	3.69234933753973e-05	ADH1B.1	AEC
ALDH2	3.81118461226216e-10	-0.358169392440595	0.318	0.47	3.77650283229057e-05	ALDH2	AEC
LAMP1	3.92999014602816e-10	-0.333399041656302	0.541	0.587	3.8942272356993e-05	LAMP1	AEC
LOC106033057	4.54391115977997e-10	-0.319815249972417	0.643	0.615	4.50256156822597e-05	LOC106033057	AEC
NAB1	5.05466841641212e-10	-0.281314845123951	0.057	0.271	5.00867093382277e-05	NAB1	AEC
SYTL2.1	5.52991357859539e-10	-0.275009704521797	0.732	0.701	5.47959136503017e-05	SYTL2.1	AEC
TM9SF3	5.68590834780725e-10	-0.275407878469075	0.732	0.702	5.6341665818422e-05	TM9SF3	AEC
GNAI3	6.27840772873916e-10	-0.257915152318675	0.713	0.661	6.22127421840763e-05	GNAI3	AEC
UBC.2	9.6504389199313e-10	-0.259685827992481	0	0.198	9.56261992575992e-05	UBC.2	AEC
ARF4	1.0434117597433e-09	-0.290205770964197	0.656	0.637	0.000103391671272964	ARF4	AEC
GPI	1.10986959298055e-09	-0.329621080808672	0.516	0.556	0.000109976977968443	GPI	AEC
A2ML1.2	1.17517372939079e-09	-0.27046699071966	0.038	0.246	0.000116447964845333	A2ML1.2	AEC
LOC114019633.1	1.2211725256075e-09	-0.317390193841402	0.032	0.239	0.000121005985562447	LOC114019633.1	AEC
LOC115095786	1.37067999011685e-09	-0.272029734431422	0.688	0.694	0.000135820680220679	LOC115095786	AEC
MTSS1	2.91057869971141e-09	-0.306386243047475	0.586	0.59	0.000288409243354404	MTSS1	AEC
AMEX60DD201024918.3	2.96287261264537e-09	-0.368508219263668	0.408	0.523	0.00029359104718703	AMEX60DD201024918.3	AEC
FAM174B	3.85017444483521e-09	-0.352925802039181	0.248	0.414	0.000381513785738721	FAM174B	AEC
VMP1.2	4.47407922698936e-09	-0.263862727323977	0.783	0.741	0.000443336510602376	VMP1.2	AEC
TSPAN14	4.55987777292175e-09	-0.349338165552815	0.357	0.477	0.000451838288518816	TSPAN14	AEC
GDPD2	4.6668404143465e-09	-0.334505084794248	0.197	0.375	0.000462437216657595	GDPD2	AEC
CFP	4.70351936161666e-09	-0.255137017861159	0.777	0.721	0.000466071733542595	CFP	AEC
AMEX60DD201020568.3	5.04880562942988e-09	-0.261406770450271	0.032	0.227	0.000500286149820207	AMEX60DD201020568.3	AEC
G3BP2	5.5458837933671e-09	-0.282846798452615	0.567	0.609	0.000549541625084746	G3BP2	AEC
TMEM176B	6.78048954560306e-09	-0.28004994370847	0.057	0.253	0.000671878709073807	TMEM176B	AEC
MICU2	7.33408646181745e-09	-0.314914143147073	0.471	0.542	0.000726734627501491	MICU2	AEC
CNIH4	8.59231521324116e-09	-0.302291907423738	0.446	0.52	0.000851412514480067	CNIH4	AEC
CAPN2.1	1.00230649568742e-08	-0.307151444084112	0.573	0.583	0.000993185506576667	CAPN2.1	AEC
UPK1A	1.00538962175674e-08	-0.313186014417714	0.096	0.289	0.000996240576198758	UPK1A	AEC
AMEX60DD201044101.3	1.01878821921779e-08	-0.386532747777103	0.051	0.244	0.0010095172464229	AMEX60DD201044101.3	AEC
AMEX60DD201041094.7	1.08117783121742e-08	-0.30431587339958	0.561	0.581	0.00107133911295334	AMEX60DD201041094.7	AEC
TMBIM6.1	1.11783323134687e-08	-0.250829925110415	0.726	0.689	0.00110766094894161	TMBIM6.1	AEC
MMP13.1	1.12969957107062e-08	-0.365061501658732	0.057	0.251	0.00111941930497387	MMP13.1	AEC
AMEX60DD301022464.5	1.20175765961347e-08	-0.319353455944136	0.108	0.296	0.00119082166491098	AMEX60DD301022464.5	AEC
CTNND1	1.3280217998908e-08	-0.250993263233193	0.796	0.709	0.00131593680151179	CTNND1	AEC
FAM107B	2.34710042065595e-08	-0.310815099020132	0.28	0.42	0.00232574180682798	FAM107B	AEC
MAPRE1	2.49094536271049e-08	-0.252249516086178	0.688	0.65	0.00246827775990982	MAPRE1	AEC
KRT8.2	2.6333089441892e-08	-0.39331421476459	0.076	0.259	0.00260934583279708	KRT8.2	AEC
AMEX60DDU001004849.2	3.34711851288232e-08	-0.264508069257438	0.051	0.231	0.0033166597344151	AMEX60DDU001004849.2	AEC
TFRC	3.5150398858222e-08	-0.318661443058658	0.261	0.402	0.00348305302286122	TFRC	AEC
LARP4	3.85404243512168e-08	-0.362246395454467	0.401	0.472	0.00381897064896208	LARP4	AEC
LOC115084727.1	4.69828287491499e-08	-0.28977783539848	0.637	0.594	0.00465552850075327	LOC115084727.1	AEC
LOC112547415.49	6.02867494189949e-08	-0.256845477628716	0.662	0.634	0.00597381399992821	LOC112547415.49	AEC
AMEX60DD102047584.11	7.0851577299458e-08	-0.282631569741729	0.185	0.357	0.00702068279460329	AMEX60DD102047584.11	AEC
ERLIN2	8.40496314325438e-08	-0.301726012087443	0.452	0.501	0.00832847797865077	ERLIN2	AEC
TMED4	8.67064877053074e-08	-0.300767264760784	0.236	0.379	0.00859174586671891	TMED4	AEC
DCK.1	9.91679762952369e-08	-0.273106961817664	0.096	0.269	0.00982655477109503	DCK.1	AEC
LSP1	1.01910493688217e-07	-0.30526837594948	0.58	0.578	0.0100983108195654	LSP1	AEC
CTSB	1.03218118713193e-07	-0.254697584679525	0.688	0.622	0.0102278833832903	CTSB	AEC
STAP1	1.30981233278116e-07	-0.277071463695761	0.185	0.345	0.0129789304055285	STAP1	AEC
LOC108700425	1.39858649135084e-07	-0.289242533202792	0.108	0.277	0.0138585935427955	LOC108700425	AEC
LLAP-19159	1.57974908906608e-07	-0.267525412908725	0.217	0.369	0.0156537337235558	LLAP-19159	AEC
KRT15.7	1.61837054485733e-07	0.25110883032693	0.503	0.268	0.0160364337289913	KRT15.7	AER
RALB	1.78919127189514e-07	-0.25030758418802	0.643	0.627	0.017729096313209	RALB	AEC
ZNF185	1.85526072601462e-07	-0.313549265137828	0.414	0.485	0.0183837785340788	ZNF185	AEC
NAMPT	2.05411910470817e-07	-0.309880466211938	0.299	0.422	0.0203542662085532	NAMPT	AEC
MCM6.2	2.29082885775664e-07	-0.278932725914181	0.561	0.579	0.0226998231515106	MCM6.2	AEC
CD151	2.32774640610063e-07	-0.283860918541518	0.65	0.592	0.0230656391380511	CD151	AEC
TM9SF1	3.99520467946607e-07	-0.294496446600883	0.255	0.387	0.0395884831688292	TM9SF1	AEC
IFIT5	4.06844777649472e-07	-0.301152433563381	0.134	0.308	0.0403142490172862	IFIT5	AEC
AMEX60DD301013912.1	4.33127094519755e-07	-0.295922432810765	0.21	0.365	0.0429185637959625	AMEX60DD301013912.1	AEC
INF2	4.40097516168318e-07	-0.288108587791395	0.217	0.354	0.0436092628771187	INF2	AEC
MMP13.3	4.60970548710903e-07	-0.274674629719343	0	0.142	0.0456775716717634	MMP13.3	AEC
CD164	4.7278251611466e-07	-0.275560684328692	0.287	0.416	0.0468480195218016	CD164	AEC
TUBB6	4.80324508617338e-07	-0.263814734748551	0.127	0.289	0.047595355558892	TUBB6	AEC
LAMC2	5.09814106207854e-07	-0.393726431029107	0.497	0.535	0.0505174797841363	LAMC2	AEC
AMEX60DD201049505.4	6.65742804411175e-07	-0.256113330055217	0.153	0.308	0.0659684544891033	AMEX60DD201049505.4	AEC
NRBP1	7.39266457081388e-07	-0.273037539003969	0.115	0.268	0.0732539132321947	NRBP1	AEC
PCSK9	7.65667562393684e-07	-0.339795982721719	0.408	0.474	0.0758699987575901	PCSK9	AEC
B4GALT5	9.76516545405231e-07	-0.312759051124154	0.299	0.403	0.0967630244842044	B4GALT5	AEC
AKTIP	1.05747520200299e-06	-0.281127446484727	0.306	0.404	0.104785217766476	AKTIP	AEC
DNAJB1	1.06687665532774e-06	-0.303902126709653	0.624	0.601	0.105716807776426	DNAJB1	AEC
PCDH7.1	1.1297980787219e-06	-0.287271480138127	0.331	0.432	0.111951691620553	PCDH7.1	AEC
RRM2.1	1.27181552062259e-06	-0.293698716228739	0.58	0.644	0.126024199938493	RRM2.1	AEC
SPAG1	1.45946169097761e-06	-0.28642348551854	0.248	0.374	0.144618058958971	SPAG1	AEC
AMEX60DD201008956.2	1.80538801758859e-06	-0.362409939622012	0.478	0.498	0.178895898662853	AMEX60DD201008956.2	AEC
HIF1A	2.47566962858956e-06	-0.293241671888701	0.529	0.517	0.245314103496939	HIF1A	AEC
SMC4	2.73100425166541e-06	-0.3225461310167	0.401	0.453	0.270615211297526	SMC4	AEC
MAFB.1	2.84736298632734e-06	-0.275032720304384	0.159	0.299	0.282145198315176	MAFB.1	AEC
PSMD11	2.93276054799994e-06	-0.263447938035592	0.497	0.512	0.290607242701314	PSMD11	AEC
CYB5R2.1	3.02003483720469e-06	-0.266309175223635	0.51	0.521	0.299255252018613	CYB5R2.1	AEC
PAM	3.74052737458734e-06	-0.279996914526507	0.248	0.367	0.37064885754786	PAM	AEC
MRPL20	5.19002909802185e-06	-0.254632198971466	0.548	0.527	0.514279983322985	MRPL20	AEC
SGK1	5.5156294898474e-06	-0.299323072943812	0.369	0.452	0.546543726148979	SGK1	AEC
LOC112544609	6.43103911853724e-06	-0.263718447404942	0.14	0.278	0.637251666255855	LOC112544609	AEC
AMEX60DD201031385.5	6.43996502549415e-06	-0.273453135664413	0.134	0.275	0.638136134376216	AMEX60DD201031385.5	AEC
SERPINE1	7.12041181477096e-06	-0.331099619833462	0.363	0.455	0.705561606725655	SERPINE1	AEC
DYNC1H1.1	8.61428325353624e-06	-0.260150292851852	0.554	0.544	0.853589327592906	DYNC1H1.1	AEC
CLUH	9.18581393636246e-06	-0.267844982709708	0.561	0.534	0.910222302954156	CLUH	AEC
SCARB2	1.18552581056412e-05	-0.262969254141723	0.21	0.327	1	SCARB2	AEC
ADAM8	1.29923318272502e-05	-0.267253110072844	0.248	0.365	1	ADAM8	AEC
XPO1.1	1.4391156850966e-05	-0.275993952984304	0.484	0.485	1	XPO1.1	AEC
STK38L	1.452716106829e-05	-0.274153304917527	0.274	0.371	1	STK38L	AEC
INCENP	1.55388366199004e-05	-0.287343298578381	0.325	0.403	1	INCENP	AEC
CHMP1B	1.6518437806227e-05	-0.253533867187191	0.554	0.517	1	CHMP1B	AEC
GHITM	1.99604492344235e-05	-0.258346368936911	0.312	0.395	1	GHITM	AEC
UHRF1.1	2.67858721962672e-05	-0.267029483064578	0.58	0.559	1	UHRF1.1	AEC
ZMPSTE24	3.01222727653025e-05	-0.272577064171784	0.338	0.397	1	ZMPSTE24	AEC
TRIM69.6	3.10854664176905e-05	-0.253120394424884	0.268	0.36	1	TRIM69.6	AEC
STRAP	3.16536730483927e-05	-0.263704914284701	0.312	0.379	1	STRAP	AEC
FUT2.3	3.51458307122701e-05	-0.254609022000102	0.331	0.398	1	FUT2.3	AEC
LOC113425924	3.57908281064196e-05	-0.258478633043675	0.242	0.337	1	LOC113425924	AEC
KPNA2.1	6.65629344473612e-05	-0.293515131826088	0.567	0.577	1	KPNA2.1	AEC
BAG6.1	7.54381412873762e-05	-0.2551664405611	0.369	0.409	1	BAG6.1	AEC
MOB3A	7.73999418731176e-05	-0.262817782291931	0.42	0.444	1	MOB3A	AEC
LOC112551351	0.000164088417379901	-0.263459214560958	0.414	0.432	1	LOC112551351	AEC
BCL11B	0.000266859848731383	-0.274481875893807	0.503	0.473	1	BCL11B	AEC
CDCA7.1	0.00144983756742799	-0.254534453029045	0.369	0.408	1	CDCA7.1	AEC
HBG2.3	0.194282935837534	-0.277012308422978	0.51	0.391	1	HBG2.3	AEC
